# Angle [deg]	Magnitude [dB]
7.389999999999068336e+01	-2.070011794395121996e+01
7.399999999999067768e+01	-2.079723984391539204e+01
7.409999999999067199e+01	-2.089498484954658508e+01
7.419999999999066631e+01	-2.099335566327405900e+01
7.429999999999066063e+01	-2.109235505257660748e+01
7.439999999999065494e+01	-2.119198585003387336e+01
7.449999999999064926e+01	-2.129225095335671725e+01
7.459999999999064357e+01	-2.139315332539565162e+01
7.469999999999063789e+01	-2.149469599412458720e+01
7.479999999999063220e+01	-2.159688205259681837e+01
7.489999999999062652e+01	-2.169971465887257978e+01
7.499999999999062084e+01	-2.180319703591419156e+01
7.509999999999061515e+01	-2.190733247144601137e+01
7.519999999999060947e+01	-2.201212431777740264e+01
7.529999999999060378e+01	-2.211757599158444165e+01
7.539999999999059810e+01	-2.222369097364746438e+01
7.549999999999059241e+01	-2.233047280854194483e+01
7.559999999999058673e+01	-2.243792510427649134e+01
7.569999999999058105e+01	-2.254605153187796773e+01
7.579999999999057536e+01	-2.265485582491504246e+01
7.589999999999056968e+01	-2.276434177895981747e+01
7.599999999999056399e+01	-2.287451325098045274e+01
7.609999999999055831e+01	-2.298537415866051958e+01
7.619999999999055262e+01	-2.309692847963992790e+01
7.629999999999054694e+01	-2.320918025067226864e+01
7.639999999999054126e+01	-2.332213356669158344e+01
7.649999999999053557e+01	-2.343579257978346320e+01
7.659999999999052989e+01	-2.355016149805314996e+01
7.669999999999052420e+01	-2.366524458438409084e+01
7.679999999999051852e+01	-2.378104615507902508e+01
7.689999999999051283e+01	-2.389757057837585563e+01
7.699999999999050715e+01	-2.401482227283053561e+01
7.709999999999050146e+01	-2.413280570555662052e+01
7.719999999999049578e+01	-2.425152539031396159e+01
7.729999999999049010e+01	-2.437098588543469191e+01
7.739999999999048441e+01	-2.449119179157746373e+01
7.749999999999047873e+01	-2.461214774929717208e+01
7.759999999999047304e+01	-2.473385843641971604e+01
7.769999999999046736e+01	-2.485632856520803102e+01
7.779999999999046167e+01	-2.497956287930632158e+01
7.789999999999045599e+01	-2.510356615044826967e+01
7.799999999999045031e+01	-2.522834317491405898e+01
7.809999999999044462e+01	-2.535389876972040568e+01
7.819999999999043894e+01	-2.548023776852593869e+01
7.829999999999043325e+01	-2.560736501723415515e+01
7.839999999999042757e+01	-2.573528536927629062e+01
7.849999999999042188e+01	-2.586400368055059218e+01
7.859999999999041620e+01	-2.599352480399933540e+01
7.869999999999041052e+01	-2.612385358380045020e+01
7.879999999999040483e+01	-2.625499484914730886e+01
7.889999999999039915e+01	-2.638695340759450758e+01
7.899999999999039346e+01	-2.651973403793861905e+01
7.909999999999038778e+01	-2.665334148260950542e+01
7.919999999999038209e+01	-2.678778043953703758e+01
7.929999999999037641e+01	-2.692305555346459300e+01
7.939999999999037072e+01	-2.705917140667306597e+01
7.949999999999036504e+01	-2.719613250908064472e+01
7.959999999999035936e+01	-2.733394328767737491e+01
7.969999999999035367e+01	-2.747260807525736936e+01
7.979999999999034799e+01	-2.761213109840286961e+01
7.989999999999034230e+01	-2.775251646467618016e+01
7.999999999999033662e+01	-2.789376814897021717e+01
8.009999999999033093e+01	-2.803588997896837043e+01
8.019999999999032525e+01	-2.817888561965822802e+01
8.029999999999031957e+01	-2.832275855684353871e+01
8.039999999999031388e+01	-2.846751207959380636e+01
8.049999999999030820e+01	-2.861314926156920535e+01
8.059999999999030251e+01	-2.875967294115202932e+01
8.069999999999029683e+01	-2.890708570031735647e+01
8.079999999999029114e+01	-2.905538984216429554e+01
8.089999999999028546e+01	-2.920458736703592351e+01
8.099999999999027978e+01	-2.935467994713853201e+01
8.109999999999027409e+01	-2.950566889958044214e+01
8.119999999999026841e+01	-2.965755515773452089e+01
8.129999999999026272e+01	-2.981033924083323683e+01
8.139999999999025704e+01	-2.996402122169191884e+01
8.149999999999025135e+01	-3.011860069246068861e+01
8.159999999999024567e+01	-3.027407672829215812e+01
8.169999999999023998e+01	-3.043044784881171694e+01
8.179999999999023430e+01	-3.058771197727169522e+01
8.189999999999022862e+01	-3.074586639726510029e+01
8.199999999999022293e+01	-3.090490770687114264e+01
8.209999999999021725e+01	-3.106483177009564756e+01
8.219999999999021156e+01	-3.122563366547381492e+01
8.229999999999020588e+01	-3.138730763168696569e+01
8.239999999999020019e+01	-3.154984701005050240e+01
8.249999999999019451e+01	-3.171324418372024212e+01
8.259999999999018883e+01	-3.187749051346420259e+01
8.269999999999018314e+01	-3.204257626984327345e+01
8.279999999999017746e+01	-3.220849056164212953e+01
8.289999999999017177e+01	-3.237522126038988546e+01
8.299999999999016609e+01	-3.254275492081020360e+01
8.309999999999016040e+01	-3.271107669704393572e+01
8.319999999999015472e+01	-3.288017025448448294e+01
8.329999999999014904e+01	-3.305001767707586424e+01
8.339999999999014335e+01	-3.322059936992591389e+01
8.349999999999013767e+01	-3.339189395709666996e+01
8.359999999999013198e+01	-3.356387817444485222e+01
8.369999999999012630e+01	-3.373652675739515416e+01
8.379999999999012061e+01	-3.390981232355679964e+01
8.389999999999011493e+01	-3.408370525009814145e+01
8.399999999999010925e+01	-3.425817354583629282e+01
8.409999999999010356e+01	-3.443318271801418007e+01
8.419999999999009788e+01	-3.460869563378109603e+01
8.429999999999009219e+01	-3.478467237643143051e+01
8.439999999999008651e+01	-3.496107009649978181e+01
8.449999999999008082e+01	-3.513784285787207295e+01
8.459999999999007514e+01	-3.531494147912742676e+01
8.469999999999006945e+01	-3.549231337040114909e+01
8.479999999999006377e+01	-3.566990236613599308e+01
8.489999999999005809e+01	-3.584764855418324458e+01
8.499999999999005240e+01	-3.602548810180416439e+01
8.509999999999004672e+01	-3.620335307925478219e+01
8.519999999999004103e+01	-3.638117128173387016e+01
8.529999999999003535e+01	-3.655886605063499672e+01
8.539999999999002966e+01	-3.673635609516801992e+01
8.549999999999002398e+01	-3.691355531559964476e+01
8.559999999999001830e+01	-3.709037262951495251e+01
8.569999999999001261e+01	-3.726671180269867278e+01
8.579999999999000693e+01	-3.744247128643172573e+01
8.589999999999000124e+01	-3.761754406319884936e+01
8.599999999998999556e+01	-3.779181750302524279e+01
8.609999999998998987e+01	-3.796517323288345835e+01
8.619999999998998419e+01	-3.813748702182806483e+01
8.629999999998997851e+01	-3.830862868475470151e+01
8.639999999998997282e+01	-3.847846200789456361e+01
8.649999999998996714e+01	-3.864684469936904065e+01
8.659999999998996145e+01	-3.881362836833097418e+01
8.669999999998995577e+01	-3.897865853639139999e+01
8.679999999998995008e+01	-3.914177468517413416e+01
8.689999999998994440e+01	-3.930281034395468964e+01
8.699999999998993871e+01	-3.946159322140015036e+01
8.709999999998993303e+01	-3.961794538540346622e+01
8.719999999998992735e+01	-3.977168349497792121e+01
8.729999999998992166e+01	-3.992261908798980841e+01
8.739999999998991598e+01	-4.007055892828606858e+01
8.749999999998991029e+01	-4.021530541543376103e+01
8.759999999998990461e+01	-4.035665705982731311e+01
8.769999999998989892e+01	-4.049440902535121722e+01
8.779999999998989324e+01	-4.062835374109499753e+01
8.789999999998988756e+01	-4.075828158279446001e+01
8.799999999998988187e+01	-4.088398162371759526e+01
8.809999999998987619e+01	-4.100524245366290188e+01
8.819999999998987050e+01	-4.112185306352833436e+01
8.829999999998986482e+01	-4.123360379166588530e+01
8.839999999998985913e+01	-4.134028732685126784e+01
8.849999999998985345e+01	-4.144169976132176458e+01
8.859999999998984777e+01	-4.153764168589178496e+01
8.869999999998984208e+01	-4.162791931777053378e+01
8.879999999998983640e+01	-4.171234565034018260e+01
8.889999999998983071e+01	-4.179074161295702794e+01
8.899999999998982503e+01	-4.186293722768770920e+01
8.909999999998981934e+01	-4.192877274906496865e+01
8.919999999998981366e+01	-4.198809977225462831e+01
8.929999999998980797e+01	-4.204078229466816197e+01
8.939999999998980229e+01	-4.208669771600768428e+01
8.949999999998979661e+01	-4.212573776199875653e+01
8.959999999998979092e+01	-4.215780931770411399e+01
8.969999999998978524e+01	-4.218283515731309308e+01
8.979999999998977955e+01	-4.220075455860235536e+01
8.989999999998977387e+01	-4.221152379195751791e+01
