# Angle [deg]	Magnitude [dB]
1.799999999999386091e+01	-3.259987488335709571e+01
1.809999999999385523e+01	-3.166125543938940012e+01
1.819999999999384954e+01	-3.083410270188599611e+01
1.829999999999384386e+01	-3.009715493353475679e+01
1.839999999999383817e+01	-2.943476530008329917e+01
1.849999999999383249e+01	-2.883508483628638075e+01
1.859999999999382680e+01	-2.828892576547943349e+01
1.869999999999382112e+01	-2.778902066461473197e+01
1.879999999999381544e+01	-2.732952277171663269e+01
1.889999999999380975e+01	-2.690565897682593999e+01
1.899999999999380407e+01	-2.651348272399447126e+01
1.909999999999379838e+01	-2.614969417769914628e+01
1.919999999999379270e+01	-2.581150681239574141e+01
1.929999999999378701e+01	-2.549654674923954190e+01
1.939999999999378133e+01	-2.520277564525133940e+01
1.949999999999377565e+01	-2.492843081808734595e+01
1.959999999999376996e+01	-2.467197818193381664e+01
1.969999999999376428e+01	-2.443207484102954652e+01
1.979999999999375859e+01	-2.420753905744291856e+01
1.989999999999375291e+01	-2.399732591584859165e+01
1.999999999999374722e+01	-2.380050743699379012e+01
2.009999999999374154e+01	-2.361625619953233013e+01
2.019999999999373586e+01	-2.344383175400303543e+01
2.029999999999373017e+01	-2.328256927780365970e+01
2.039999999999372449e+01	-2.313187004299195593e+01
2.049999999999371880e+01	-2.299119336134034342e+01
2.059999999999371312e+01	-2.286004974147041224e+01
2.069999999999370743e+01	-2.273799504691307760e+01
2.079999999999370175e+01	-2.262462548574557530e+01
2.089999999999369606e+01	-2.251957329507081695e+01
2.099999999999369038e+01	-2.242250300924098383e+01
2.109999999999368470e+01	-2.233310822102279047e+01
2.119999999999367901e+01	-2.225110876107708080e+01
2.129999999999367333e+01	-2.217624823409942536e+01
2.139999999999366764e+01	-2.210829186043796568e+01
2.149999999999366196e+01	-2.204702458050136116e+01
2.159999999999365627e+01	-2.199224938620394454e+01
2.169999999999365059e+01	-2.194378584938440468e+01
2.179999999999364491e+01	-2.190146882182453325e+01
2.189999999999363922e+01	-2.186514728538244867e+01
2.199999999999363354e+01	-2.183468333399108019e+01
2.209999999999362785e+01	-2.180995127198097805e+01
2.219999999999362217e+01	-2.179083681546286755e+01
2.229999999999361648e+01	-2.177723638542793339e+01
2.239999999999361080e+01	-2.176905648285609374e+01
2.249999999999360512e+01	-2.176621313751423514e+01
2.259999999999359943e+01	-2.176863142332053158e+01
2.269999999999359375e+01	-2.177624503418065771e+01
2.279999999999358806e+01	-2.178899591509559386e+01
2.289999999999358238e+01	-2.180683394412190168e+01
2.299999999999357669e+01	-2.182971666145333955e+01
2.309999999999357101e+01	-2.185760904250431125e+01
2.319999999999356532e+01	-2.189048331242457834e+01
2.329999999999355964e+01	-2.192831879997242694e+01
2.339999999999355396e+01	-2.197110182913219489e+01
2.349999999999354827e+01	-2.201882564728918368e+01
2.359999999999354259e+01	-2.207149038917980022e+01
2.369999999999353690e+01	-2.212910307622553674e+01
2.379999999999353122e+01	-2.219167765124207392e+01
2.389999999999352553e+01	-2.225923504889805926e+01
2.399999999999351985e+01	-2.233180330268782399e+01
2.409999999999351417e+01	-2.240941768958639813e+01
2.419999999999350848e+01	-2.249212091398153390e+01
2.429999999999350280e+01	-2.257996333293400326e+01
2.439999999999349711e+01	-2.267300322531360024e+01
2.449999999999349143e+01	-2.277130710790457258e+01
2.459999999999348574e+01	-2.287495010218259850e+01
2.469999999999348006e+01	-2.298401635614986915e+01
2.479999999999347438e+01	-2.309859952639122582e+01
2.489999999999346869e+01	-2.321880332640287747e+01
2.499999999999346301e+01	-2.334474214826797578e+01
2.509999999999345732e+01	-2.347654176593966824e+01
2.519999999999345164e+01	-2.361434012977408159e+01
2.529999999999344595e+01	-2.375828826357614787e+01
2.539999999999344027e+01	-2.390855127732947949e+01
2.549999999999343459e+01	-2.406530951104064542e+01
2.559999999999342890e+01	-2.422875982781431148e+01
2.569999999999342322e+01	-2.439911707748750302e+01
2.579999999999341753e+01	-2.457661575600472759e+01
2.589999999999341185e+01	-2.476151189036794875e+01
2.599999999999340616e+01	-2.495408518463387182e+01
2.609999999999340048e+01	-2.515464146930286660e+01
2.619999999999339479e+01	-2.536351550486319084e+01
2.629999999999338911e+01	-2.558107420062349036e+01
2.639999999999338343e+01	-2.580772032281560513e+01
2.649999999999337774e+01	-2.604389678196214675e+01
2.659999999999337206e+01	-2.629009160959100910e+01
2.669999999999336637e+01	-2.654684375974296628e+01
2.679999999999336069e+01	-2.681474990297723338e+01
2.689999999999335500e+01	-2.709447242191392746e+01
2.699999999999334932e+01	-2.738674887074355269e+01
2.709999999999334364e+01	-2.769240323068743947e+01
2.719999999999333795e+01	-2.801235938483399579e+01
2.729999999999333227e+01	-2.834765735717276769e+01
2.739999999999332658e+01	-2.869947302351139129e+01
2.749999999999332090e+01	-2.906914222294627237e+01
2.759999999999331521e+01	-2.945819050208964640e+01
2.769999999999330953e+01	-2.986837014673256618e+01
2.779999999999330385e+01	-3.030170675219949672e+01
2.789999999999329816e+01	-3.076055843943448664e+01
2.799999999999329248e+01	-3.124769207288390760e+01
2.809999999999328679e+01	-3.176638269422747740e+01
2.819999999999328111e+01	-3.232054520878492809e+01
2.829999999999327542e+01	-3.291491175195563557e+01
2.839999999999326974e+01	-3.355527517444635777e+01
2.849999999999326405e+01	-3.424883062031076264e+01
2.859999999999325837e+01	-3.500466680501385497e+01
2.869999999999325269e+01	-3.583449334780751627e+01
2.879999999999324700e+01	-3.675375486986507667e+01
2.889999999999324132e+01	-3.778340834432431450e+01
2.899999999999323563e+01	-3.895290235726980654e+01
2.909999999999322995e+01	-4.030548839283868290e+01
2.919999999999322426e+01	-4.190846841900178532e+01
2.929999999999321858e+01	-4.387516936971895376e+01
2.939999999999321290e+01	-4.641967341025214466e+01
2.949999999999320721e+01	-5.002894946348175154e+01
2.959999999999320153e+01	-5.630402278452454823e+01
2.969999999999319584e+01	-8.110588085485895249e+01
2.979999999999319016e+01	-5.537616465120949272e+01
2.989999999999318447e+01	-4.959394785615849344e+01
2.999999999999317879e+01	-4.616143372819436763e+01
3.009999999999317311e+01	-4.371475282696023612e+01
3.019999999999316742e+01	-4.181426975019630277e+01
3.029999999999316174e+01	-4.026166261236335231e+01
3.039999999999315605e+01	-3.895034885669091551e+01
3.049999999999315037e+01	-3.781639072412190217e+01
3.059999999999314468e+01	-3.681839879206280131e+01
3.069999999999313900e+01	-3.592803546685723859e+01
3.079999999999313332e+01	-3.512504505592087156e+01
3.089999999999312763e+01	-3.439444516683134623e+01
3.099999999999312195e+01	-3.372484124015973350e+01
3.109999999999311626e+01	-3.310736494766964455e+01
3.119999999999311058e+01	-3.253497835082838208e+01
3.129999999999310489e+01	-3.200200229825883014e+01
3.139999999999309921e+01	-3.150378757298586407e+01
3.149999999999309352e+01	-3.103647988502183352e+01
3.159999999999308784e+01	-3.059684829996690070e+01
3.169999999999308216e+01	-3.018215760365615807e+01
3.179999999999307647e+01	-2.979007175662312790e+01
3.189999999999307079e+01	-2.941857977133489754e+01
3.199999999999306510e+01	-2.906593803929279574e+01
3.209999999999305942e+01	-2.873062491267618057e+01
3.219999999999305373e+01	-2.841130454277221773e+01
3.229999999999304805e+01	-2.810679779957750668e+01
3.239999999999304237e+01	-2.781605867109703212e+01
3.249999999999303668e+01	-2.753815494812158349e+01
3.259999999999303100e+01	-2.727225229329757994e+01
3.269999999999302531e+01	-2.701760100693470434e+01
3.279999999999301963e+01	-2.677352495964328938e+01
3.289999999999301394e+01	-2.653941227953550452e+01
3.299999999999300826e+01	-2.631470747043556457e+01
3.309999999999300258e+01	-2.609890470508590354e+01
3.319999999999299689e+01	-2.589154208923266864e+01
3.329999999999299121e+01	-2.569219673268386828e+01
3.339999999999298552e+01	-2.550048049483715573e+01
3.349999999999297984e+01	-2.531603629688643409e+01
3.359999999999297415e+01	-2.513853491249667371e+01
3.369999999999296847e+01	-2.496767216435286230e+01
3.379999999999296278e+01	-2.480316646652730128e+01
3.389999999999295710e+01	-2.464475666272841536e+01
3.399999999999295142e+01	-2.449220011871323877e+01
3.409999999999294573e+01	-2.434527103385273250e+01
3.419999999999294005e+01	-2.420375894234199521e+01
3.429999999999293436e+01	-2.406746737908316902e+01
3.439999999999292868e+01	-2.393621268902601429e+01
3.449999999999292299e+01	-2.380982296187394454e+01
3.459999999999291731e+01	-2.368813707667388613e+01
3.469999999999291163e+01	-2.357100384299509699e+01
3.479999999999290594e+01	-2.345828122724482157e+01
3.489999999999290026e+01	-2.334983565422348306e+01
3.499999999999289457e+01	-2.324554137534122589e+01
3.509999999999288889e+01	-2.314527989604056302e+01
3.519999999999288320e+01	-2.304893945592478133e+01
3.529999999999287752e+01	-2.295641455591453450e+01
3.539999999999287184e+01	-2.286760552745520059e+01
3.549999999999286615e+01	-2.278241813940648086e+01
3.559999999999286047e+01	-2.270076323876570257e+01
3.569999999999285478e+01	-2.262255642183221838e+01
3.579999999999284910e+01	-2.254771773281034797e+01
3.589999999999284341e+01	-2.247617138719223817e+01
3.599999999999283773e+01	-2.240784551755963605e+01
3.609999999999283204e+01	-2.234267193970384113e+01
3.619999999999282636e+01	-2.228058593719247682e+01
3.629999999999282068e+01	-2.222152606271130182e+01
3.639999999999281499e+01	-2.216543395468677957e+01
3.649999999999280931e+01	-2.211225416785019604e+01
3.659999999999280362e+01	-2.206193401654171993e+01
3.669999999999279794e+01	-2.201442342967489552e+01
3.679999999999279225e+01	-2.196967481638983699e+01
3.689999999999278657e+01	-2.192764294151935900e+01
3.699999999999278089e+01	-2.188828481007787374e+01
3.709999999999277520e+01	-2.185155956005920075e+01
3.719999999999276952e+01	-2.181742836289736687e+01
3.729999999999276383e+01	-2.178585433100530366e+01
3.739999999999275815e+01	-2.175680243186181784e+01
3.749999999999275246e+01	-2.173023940816503341e+01
3.759999999999274678e+01	-2.170613370361616390e+01
3.769999999999274110e+01	-2.168445539393582067e+01
3.779999999999273541e+01	-2.166517612275236004e+01
3.789999999999272973e+01	-2.164826904203343005e+01
3.799999999999272404e+01	-2.163370875676151428e+01
3.809999999999271836e+01	-2.162147127358158372e+01
3.819999999999271267e+01	-2.161153395317230519e+01
3.829999999999270699e+01	-2.160387546611562470e+01
3.839999999999270131e+01	-2.159847575205862213e+01
3.849999999999269562e+01	-2.159531598198113755e+01
3.859999999999268994e+01	-2.159437852339886632e+01
3.869999999999268425e+01	-2.159564690834790923e+01
3.879999999999267857e+01	-2.159910580401066937e+01
3.889999999999267288e+01	-2.160474098585657288e+01
3.899999999999266720e+01	-2.161253931318381660e+01
3.909999999999266151e+01	-2.162248870695885117e+01
3.919999999999265583e+01	-2.163457812986246864e+01
3.929999999999265015e+01	-2.164879756846012882e+01
3.939999999999264446e+01	-2.166513801742463841e+01
3.949999999999263878e+01	-2.168359146574741203e+01
3.959999999999263309e+01	-2.170415088488412181e+01
3.969999999999262741e+01	-2.172681021878750585e+01
3.979999999999262172e+01	-2.175156437578893431e+01
3.989999999999261604e+01	-2.177840922229732712e+01
3.999999999999261036e+01	-2.180734157829131448e+01
4.009999999999260467e+01	-2.183835921458818063e+01
4.019999999999259899e+01	-2.187146085187997713e+01
4.029999999999259330e+01	-2.190664616153354061e+01
4.039999999999258762e+01	-2.194391576815929668e+01
4.049999999999258193e+01	-2.198327125396011184e+01
4.059999999999257625e+01	-2.202471516487824132e+01
4.069999999999257057e+01	-2.206825101856608029e+01
4.079999999999256488e+01	-2.211388331421426656e+01
4.089999999999255920e+01	-2.216161754427685082e+01
4.099999999999255351e+01	-2.221146020814288491e+01
4.109999999999254783e+01	-2.226341882781082049e+01
4.119999999999254214e+01	-2.231750196563103827e+01
4.129999999999253646e+01	-2.237371924419148783e+01
4.139999999999253077e+01	-2.243208136843025002e+01
4.149999999999252509e+01	-2.249260015006957047e+01
4.159999999999251941e+01	-2.255528853447702886e+01
4.169999999999251372e+01	-2.262016063007050093e+01
4.179999999999250804e+01	-2.268723174039734403e+01
4.189999999999250235e+01	-2.275651839903087748e+01
4.199999999999249667e+01	-2.282803840744224999e+01
4.209999999999249098e+01	-2.290181087602246279e+01
4.219999999999248530e+01	-2.297785626844547480e+01
4.229999999999247962e+01	-2.305619644958373726e+01
4.239999999999247393e+01	-2.313685473720710917e+01
4.249999999999246825e+01	-2.321985595771970878e+01
4.259999999999246256e+01	-2.330522650621379910e+01
4.269999999999245688e+01	-2.339299441114718192e+01
4.279999999999245119e+01	-2.348318940398171151e+01
4.289999999999244551e+01	-2.357584299415276163e+01
4.299999999999243983e+01	-2.367098854977763978e+01
4.309999999999243414e+01	-2.376866138455117294e+01
4.319999999999242846e+01	-2.386889885132247002e+01
4.329999999999242277e+01	-2.397174044289810269e+01
4.339999999999241709e+01	-2.407722790067151308e+01
4.349999999999241140e+01	-2.418540533174414264e+01
4.359999999999240572e+01	-2.429631933527128140e+01
4.369999999999240003e+01	-2.441001913884643670e+01
4.379999999999239435e+01	-2.452655674582517520e+01
4.389999999999238867e+01	-2.464598709458925541e+01
4.399999999999238298e+01	-2.476836823086323136e+01
4.409999999999237730e+01	-2.489376149432244389e+01
4.419999999999237161e+01	-2.502223172087256131e+01
4.429999999999236593e+01	-2.515384746214340339e+01
4.439999999999236024e+01	-2.528868122392234241e+01
4.449999999999235456e+01	-2.542680972546047968e+01
4.459999999999234888e+01	-2.556831418182242999e+01
4.469999999999234319e+01	-2.571328061172094337e+01
4.479999999999233751e+01	-2.586180017358813643e+01
4.489999999999233182e+01	-2.601396953299100900e+01
4.499999999999232614e+01	-2.616989126490626560e+01
4.509999999999232045e+01	-2.632967429484431676e+01
4.519999999999231477e+01	-2.649343438335473877e+01
4.529999999999230909e+01	-2.666129465907868834e+01
4.539999999999230340e+01	-2.683338620624972393e+01
4.549999999999229772e+01	-2.700984871339782600e+01
4.559999999999229203e+01	-2.719083119101681234e+01
4.569999999999228635e+01	-2.737649276712657809e+01
4.579999999999228066e+01	-2.756700357104637078e+01
4.589999999999227498e+01	-2.776254571732562937e+01
4.599999999999226930e+01	-2.796331440371442056e+01
4.609999999999226361e+01	-2.816951913935471907e+01
4.619999999999225793e+01	-2.838138512212054820e+01
4.629999999999225224e+01	-2.859915478732678906e+01
4.639999999999224656e+01	-2.882308955398949379e+01
4.649999999999224087e+01	-2.905347179961321302e+01
4.659999999999223519e+01	-2.929060710029979475e+01
4.669999999999222950e+01	-2.953482678008160534e+01
4.679999999999222382e+01	-2.978649082209750887e+01
4.689999999999221814e+01	-3.004599120498732390e+01
4.699999999999221245e+01	-3.031375574122050409e+01
4.709999999999220677e+01	-3.059025251072950624e+01
4.719999999999220108e+01	-3.087599500413297449e+01
4.729999999999219540e+01	-3.117154811628297750e+01
4.739999999999218971e+01	-3.147753516455320622e+01
4.749999999999218403e+01	-3.179464614950957113e+01
4.759999999999217835e+01	-3.212364753151925356e+01
4.769999999999217266e+01	-3.246539386981731923e+01
4.779999999999216698e+01	-3.282084176663642694e+01
4.789999999999216129e+01	-3.319106668679606287e+01
4.799999999999215561e+01	-3.357728339494097725e+01
4.809999999999214992e+01	-3.398087098619590307e+01
4.819999999999214424e+01	-3.440340380757383798e+01
4.829999999999213856e+01	-3.484669001617306350e+01
4.839999999999213287e+01	-3.531282015549603415e+01
4.849999999999212719e+01	-3.580422904527232220e+01
4.859999999999212150e+01	-3.632377561854599435e+01
4.869999999999211582e+01	-3.687484733787216129e+01
4.879999999999211013e+01	-3.746149887020338554e+01
4.889999999999210445e+01	-3.808863946167097936e+01
4.899999999999209876e+01	-3.876229109577388954e+01
4.909999999999209308e+01	-3.948995216362764182e+01
4.919999999999208740e+01	-4.028112303819898443e+01
4.929999999999208171e+01	-4.114808857561246924e+01
4.939999999999207603e+01	-4.210712475570301194e+01
4.949999999999207034e+01	-4.318043925479551604e+01
4.959999999999206466e+01	-4.439945679003400869e+01
4.969999999999205897e+01	-4.581075016714463999e+01
4.979999999999205329e+01	-4.748767367015603469e+01
4.989999999999204761e+01	-4.955588091769315895e+01
4.999999999999204192e+01	-5.225905007830354521e+01
5.009999999999203624e+01	-5.617763117269418416e+01
5.019999999999203055e+01	-6.344596813855473982e+01
5.029999999999202487e+01	-7.386414243464298579e+01
5.039999999999201918e+01	-5.939115175919502576e+01
5.049999999999201350e+01	-5.425663727567965111e+01
5.059999999999200782e+01	-5.106856583946818517e+01
5.069999999999200213e+01	-4.875500959616481111e+01
5.079999999999199645e+01	-4.694098739097709938e+01
5.089999999999199076e+01	-4.545071153565043431e+01
5.099999999999198508e+01	-4.418751231939101132e+01
5.109999999999197939e+01	-4.309249587228607936e+01
5.119999999999197371e+01	-4.212711094165850056e+01
5.129999999999196802e+01	-4.126473981695593096e+01
5.139999999999196234e+01	-4.048623019110182497e+01
5.149999999999195666e+01	-3.977734037294127489e+01
5.159999999999195097e+01	-3.912719175062634491e+01
5.169999999999194529e+01	-3.852728660032842356e+01
5.179999999999193960e+01	-3.797086018947244668e+01
5.189999999999193392e+01	-3.745243929860851040e+01
5.199999999999192823e+01	-3.696753294983570726e+01
5.209999999999192255e+01	-3.651241050536599175e+01
5.219999999999191687e+01	-3.608393909477112516e+01
5.229999999999191118e+01	-3.567946229832674021e+01
5.239999999999190550e+01	-3.529670812749714059e+01
5.249999999999189981e+01	-3.493371820221164370e+01
5.259999999999189413e+01	-3.458879252282083883e+01
5.269999999999188844e+01	-3.426044588933634572e+01
5.279999999999188276e+01	-3.394737313923587863e+01
5.289999999999187708e+01	-3.364842114552952523e+01
5.299999999999187139e+01	-3.336256605634644501e+01
5.309999999999186571e+01	-3.308889464104218092e+01
5.319999999999186002e+01	-3.282658888459739899e+01
5.329999999999185434e+01	-3.257491317431733080e+01
5.339999999999184865e+01	-3.233320357237233367e+01
5.349999999999184297e+01	-3.210085877953252975e+01
5.359999999999183729e+01	-3.187733247990339436e+01
5.369999999999183160e+01	-3.166212682088346497e+01
5.379999999999182592e+01	-3.145478683213062965e+01
5.389999999999182023e+01	-3.125489562578344760e+01
5.399999999999181455e+01	-3.106207025026527546e+01
5.409999999999180886e+01	-3.087595809369495825e+01
5.419999999999180318e+01	-3.069623375172952606e+01
5.429999999999179749e+01	-3.052259628967683369e+01
5.439999999999179181e+01	-3.035476684077976017e+01
5.449999999999178613e+01	-3.019248649232196513e+01
5.459999999999178044e+01	-3.003551441912916431e+01
5.469999999999177476e+01	-2.988362623051340705e+01
5.479999999999176907e+01	-2.973661250202206929e+01
5.489999999999176339e+01	-2.959427746773885204e+01
5.499999999999175770e+01	-2.945643785251824198e+01
5.509999999999175202e+01	-2.932292182655927348e+01
5.519999999999174634e+01	-2.919356806725210873e+01
5.529999999999174065e+01	-2.906822491535321262e+01
5.539999999999173497e+01	-2.894674961433048921e+01
5.549999999999172928e+01	-2.882900762323058785e+01
5.559999999999172360e+01	-2.871487199470112017e+01
5.569999999999171791e+01	-2.860422281089171648e+01
5.579999999999171223e+01	-2.849694667088736821e+01
5.589999999999170655e+01	-2.839293622412643359e+01
5.599999999999170086e+01	-2.829208974493821671e+01
5.609999999999169518e+01	-2.819431074392758063e+01
5.619999999999168949e+01	-2.809950761244099127e+01
5.629999999999168381e+01	-2.800759329679150511e+01
5.639999999999167812e+01	-2.791848499930185667e+01
5.649999999999167244e+01	-2.783210390355989006e+01
5.659999999999166675e+01	-2.774837492156972729e+01
5.669999999999166107e+01	-2.766722646073771585e+01
5.679999999999165539e+01	-2.758859020885472546e+01
5.689999999999164970e+01	-2.751240093543223963e+01
5.699999999999164402e+01	-2.743859630792121251e+01
5.709999999999163833e+01	-2.736711672149693797e+01
5.719999999999163265e+01	-2.729790514122399969e+01
5.729999999999162696e+01	-2.723090695553768725e+01
5.739999999999162128e+01	-2.716606984008132741e+01
5.749999999999161560e+01	-2.710334363103349986e+01
5.759999999999160991e+01	-2.704268020714285825e+01
5.769999999999160423e+01	-2.698403337976169780e+01
5.779999999999159854e+01	-2.692735879023644685e+01
5.789999999999159286e+01	-2.687261381407236627e+01
5.799999999999158717e+01	-2.681975747134293897e+01
5.809999999999158149e+01	-2.676875034286219446e+01
5.819999999999157581e+01	-2.671955449168060071e+01
5.829999999999157012e+01	-2.667213338950483958e+01
5.839999999999156444e+01	-2.662645184767471562e+01
5.849999999999155875e+01	-2.658247595236366223e+01
5.859999999999155307e+01	-2.654017300369639898e+01
5.869999999999154738e+01	-2.649951145850307910e+01
5.879999999999154170e+01	-2.646046087645283151e+01
5.889999999999153601e+01	-2.642299186933039223e+01
5.899999999999153033e+01	-2.638707605323823202e+01
5.909999999999152465e+01	-2.635268600352461021e+01
5.919999999999151896e+01	-2.631979521225349572e+01
5.929999999999151328e+01	-2.628837804804586753e+01
5.939999999999150759e+01	-2.625840971813669711e+01
5.949999999999150191e+01	-2.622986623250227112e+01
5.959999999999149622e+01	-2.620272436992387100e+01
5.969999999999149054e+01	-2.617696164586497787e+01
5.979999999999148486e+01	-2.615255628204587168e+01
5.989999999999147917e+01	-2.612948717761092254e+01
5.999999999999147349e+01	-2.610773388178876075e+01
6.009999999999146780e+01	-2.608727656795430150e+01
6.019999999999146212e+01	-2.606809600900787061e+01
6.029999999999145643e+01	-2.605017355399170498e+01
6.039999999999145075e+01	-2.603349110587080872e+01
6.049999999999144507e+01	-2.601803110040940226e+01
6.059999999999143938e+01	-2.600377648607919312e+01
6.069999999999143370e+01	-2.599071070493987889e+01
6.079999999999142801e+01	-2.597881767443656287e+01
6.089999999999142233e+01	-2.596808177006163021e+01
6.099999999999141664e+01	-2.595848780883350315e+01
6.109999999999141096e+01	-2.595002103354595135e+01
6.119999999999140528e+01	-2.594266709774657542e+01
6.129999999999139959e+01	-2.593641205140373884e+01
6.139999999999139391e+01	-2.593124232722566802e+01
6.149999999999138822e+01	-2.592714472759621458e+01
6.159999999999138254e+01	-2.592410641209493605e+01
6.169999999999137685e+01	-2.592211488557072130e+01
6.179999999999137117e+01	-2.592115798674004878e+01
6.189999999999136548e+01	-2.592122387728305810e+01
6.199999999999135980e+01	-2.592230103141172393e+01
6.209999999999135412e+01	-2.592437822588625806e+01
6.219999999999134843e+01	-2.592744453045749253e+01
6.229999999999134275e+01	-2.593148929871366448e+01
6.239999999999133706e+01	-2.593650215931177883e+01
6.249999999999133138e+01	-2.594247300757494301e+01
6.259999999999132569e+01	-2.594939199743743430e+01
6.269999999999132001e+01	-2.595724953372142352e+01
6.279999999999131433e+01	-2.596603626472873572e+01
6.289999999999130864e+01	-2.597574307513348657e+01
6.299999999999130296e+01	-2.598636107916116345e+01
6.309999999999129727e+01	-2.599788161404060460e+01
6.319999999999129159e+01	-2.601029623371677957e+01
6.329999999999128590e+01	-2.602359670281193615e+01
6.339999999999128022e+01	-2.603777499082424285e+01
6.349999999999127454e+01	-2.605282326655305880e+01
6.359999999999126885e+01	-2.606873389274049302e+01
6.369999999999126317e+01	-2.608549942092036389e+01
6.379999999999125748e+01	-2.610311258646442312e+01
6.389999999999125180e+01	-2.612156630381832656e+01
6.399999999999124611e+01	-2.614085366191834225e+01
6.409999999999124043e+01	-2.616096791978124614e+01
6.419999999999123474e+01	-2.618190250226058424e+01
6.429999999999122906e+01	-2.620365099596128999e+01
6.439999999999122338e+01	-2.622620714530683728e+01
6.449999999999121769e+01	-2.624956484875237805e+01
6.459999999999121201e+01	-2.627371815513758690e+01
6.469999999999120632e+01	-2.629866126017365247e+01
6.479999999999120064e+01	-2.632438850305944555e+01
6.489999999999119495e+01	-2.635089436322051171e+01
6.499999999999118927e+01	-2.637817345716740292e+01
6.509999999999118359e+01	-2.640622053546732317e+01
6.519999999999117790e+01	-2.643503047982571985e+01
6.529999999999117222e+01	-2.646459830027247406e+01
6.539999999999116653e+01	-2.649491913244968444e+01
6.549999999999116085e+01	-2.652598823499612379e+01
6.559999999999115516e+01	-2.655780098702584269e+01
6.569999999999114948e+01	-2.659035288569580757e+01
6.579999999999114380e+01	-2.662363954386079001e+01
6.589999999999113811e+01	-2.665765668781133257e+01
6.599999999999113243e+01	-2.669240015509187103e+01
6.609999999999112674e+01	-2.672786589239617072e+01
6.619999999999112106e+01	-2.676404995353700400e+01
6.629999999999111537e+01	-2.680094849748805785e+01
6.639999999999110969e+01	-2.683855778649430590e+01
6.649999999999110400e+01	-2.687687418424970076e+01
6.659999999999109832e+01	-2.691589415413849906e+01
6.669999999999109264e+01	-2.695561425753921014e+01
6.679999999999108695e+01	-2.699603115218788929e+01
6.689999999999108127e+01	-2.703714159059945743e+01
6.699999999999107558e+01	-2.707894241854468120e+01
6.709999999999106990e+01	-2.712143057358087006e+01
6.719999999999106421e+01	-2.716460308363453535e+01
6.729999999999105853e+01	-2.720845706563451927e+01
6.739999999999105285e+01	-2.725298972419306409e+01
6.749999999999104716e+01	-2.729819835033416098e+01
6.759999999999104148e+01	-2.734408032026679081e+01
6.769999999999103579e+01	-2.739063309420243542e+01
6.779999999999103011e+01	-2.743785421521409518e+01
6.789999999999102442e+01	-2.748574130813651095e+01
6.799999999999101874e+01	-2.753429207850633631e+01
6.809999999999101306e+01	-2.758350431153946758e+01
6.819999999999100737e+01	-2.763337587114612859e+01
6.829999999999100169e+01	-2.768390469898123740e+01
6.839999999999099600e+01	-2.773508881352921307e+01
6.849999999999099032e+01	-2.778692630922225959e+01
6.859999999999098463e+01	-2.783941535559091207e+01
6.869999999999097895e+01	-2.789255419644538136e+01
6.879999999999097327e+01	-2.794634114908748757e+01
6.889999999999096758e+01	-2.800077460355104364e+01
6.899999999999096190e+01	-2.805585302187083130e+01
6.909999999999095621e+01	-2.811157493737845314e+01
6.919999999999095053e+01	-2.816793895402426884e+01
6.929999999999094484e+01	-2.822494374572477227e+01
6.939999999999093916e+01	-2.828258805573426571e+01
6.949999999999093347e+01	-2.834087069603963727e+01
6.959999999999092779e+01	-2.839979054677857562e+01
6.969999999999092211e+01	-2.845934655567836202e+01
6.979999999999091642e+01	-2.851953773751674603e+01
6.989999999999091074e+01	-2.858036317360214795e+01
6.999999999999090505e+01	-2.864182201127339766e+01
7.009999999999089937e+01	-2.870391346341808969e+01
7.019999999999089368e+01	-2.876663680800849221e+01
7.029999999999088800e+01	-2.882999138765430658e+01
7.039999999999088232e+01	-2.889397660917169475e+01
7.049999999999087663e+01	-2.895859194316770413e+01
7.059999999999087095e+01	-2.902383692363917334e+01
7.069999999999086526e+01	-2.908971114758540111e+01
7.079999999999085958e+01	-2.915621427463399229e+01
7.089999999999085389e+01	-2.922334602667882919e+01
7.099999999999084821e+01	-2.929110618752963191e+01
7.109999999999084253e+01	-2.935949460257218036e+01
7.119999999999083684e+01	-2.942851117843810016e+01
7.129999999999083116e+01	-2.949815588268473121e+01
7.139999999999082547e+01	-2.956842874348151540e+01
7.149999999999081979e+01	-2.963932984930571024e+01
7.159999999999081410e+01	-2.971085934864350975e+01
7.169999999999080842e+01	-2.978301744969712672e+01
7.179999999999080273e+01	-2.985580442009689506e+01
7.189999999999079705e+01	-2.992922058661739726e+01
7.199999999999079137e+01	-3.000326633489606110e+01
7.209999999999078568e+01	-3.007794210915468724e+01
7.219999999999078000e+01	-3.015324841192130378e+01
7.229999999999077431e+01	-3.022918580375252517e+01
7.239999999999076863e+01	-3.030575490295477792e+01
7.249999999999076294e+01	-3.038295638530410514e+01
7.259999999999075726e+01	-3.046079098376144856e+01
7.269999999999075158e+01	-3.053925948818562830e+01
7.279999999999074589e+01	-3.061836274503919952e+01
7.289999999999074021e+01	-3.069810165708833694e+01
7.299999999999073452e+01	-3.077847718309512004e+01
7.309999999999072884e+01	-3.085949033749953685e+01
7.319999999999072315e+01	-3.094114219009198052e+01
7.329999999999071747e+01	-3.102343386567230965e+01
7.339999999999071179e+01	-3.110636654369663034e+01
7.349999999999070610e+01	-3.118994145790789929e+01
7.359999999999070042e+01	-3.127415989595000312e+01
7.369999999999069473e+01	-3.135902319896330681e+01
7.379999999999068905e+01	-3.144453276115983797e+01
