# Angle [deg]	Magnitude [dB]
7.389999999999068336e+01	-2.527961447725818189e+01
7.399999999999067768e+01	-2.536245774241706386e+01
7.409999999999067199e+01	-2.544584761017786079e+01
7.419999999999066631e+01	-2.552978413819960934e+01
7.429999999999066063e+01	-2.561426739300079802e+01
7.439999999999065494e+01	-2.569929744849071795e+01
7.449999999999064926e+01	-2.578487438444294355e+01
7.459999999999064357e+01	-2.587099828490745068e+01
7.469999999999063789e+01	-2.595766923655985181e+01
7.479999999999063220e+01	-2.604488732698214193e+01
7.489999999999062652e+01	-2.613265264287495526e+01
7.499999999999062084e+01	-2.622096526819535711e+01
7.509999999999061515e+01	-2.630982528221860761e+01
7.519999999999060947e+01	-2.639923275751917942e+01
7.529999999999060378e+01	-2.648918775786776791e+01
7.539999999999059810e+01	-2.657969033604080522e+01
7.549999999999059241e+01	-2.667074053153775282e+01
7.559999999999058673e+01	-2.676233836820242118e+01
7.569999999999058105e+01	-2.685448385174495201e+01
7.579999999999057536e+01	-2.694717696715699518e+01
7.589999999999056968e+01	-2.704041767601999524e+01
7.599999999999056399e+01	-2.713420591369734325e+01
7.609999999999055831e+01	-2.722854158640788924e+01
7.619999999999055262e+01	-2.732342456817554677e+01
7.629999999999054694e+01	-2.741885469764818595e+01
7.639999999999054126e+01	-2.751483177478136355e+01
7.649999999999053557e+01	-2.761135555738111691e+01
7.659999999999052989e+01	-2.770842575749843206e+01
7.669999999999052420e+01	-2.780604203767154914e+01
7.679999999999051852e+01	-2.790420400700657666e+01
7.689999999999051283e+01	-2.800291121709216924e+01
7.699999999999050715e+01	-2.810216315773987006e+01
7.709999999999050146e+01	-2.820195925254381208e+01
7.719999999999049578e+01	-2.830229885425092817e+01
7.729999999999049010e+01	-2.840318123993574417e+01
7.739999999999048441e+01	-2.850460560596984294e+01
7.749999999999047873e+01	-2.860657106277873396e+01
7.759999999999047304e+01	-2.870907662937757365e+01
7.769999999999046736e+01	-2.881212122767646377e+01
7.779999999999046167e+01	-2.891570367654608020e+01
7.789999999999045599e+01	-2.901982268563445189e+01
7.799999999999045031e+01	-2.912447684892430644e+01
7.809999999999044462e+01	-2.922966463802336534e+01
7.819999999999043894e+01	-2.933538439517281304e+01
7.829999999999043325e+01	-2.944163432596751306e+01
7.839999999999042757e+01	-2.954841249177510676e+01
7.849999999999042188e+01	-2.965571680184214998e+01
7.859999999999041620e+01	-2.976354500507623513e+01
7.869999999999041052e+01	-2.987189468149345117e+01
7.879999999999040483e+01	-2.998076323331674331e+01
7.889999999999039915e+01	-3.009014787571376104e+01
7.899999999999039346e+01	-3.020004562716162155e+01
7.909999999999038778e+01	-3.031045329942601896e+01
7.919999999999038209e+01	-3.042136748713987870e+01
7.929999999999037641e+01	-3.053278455696913696e+01
7.939999999999037072e+01	-3.064470063635187813e+01
7.949999999999036504e+01	-3.075711160179785608e+01
7.959999999999035936e+01	-3.087001306673123935e+01
7.969999999999035367e+01	-3.098340036886681048e+01
7.979999999999034799e+01	-3.109726855710249183e+01
7.989999999999034230e+01	-3.121161237791370979e+01
7.999999999999033662e+01	-3.132642626123860907e+01
8.009999999999033093e+01	-3.144170430583532649e+01
8.019999999999032525e+01	-3.155744026410149061e+01
8.029999999999031957e+01	-3.167362752634000600e+01
8.039999999999031388e+01	-3.179025910445746916e+01
8.049999999999030820e+01	-3.190732761508341042e+01
8.059999999999030251e+01	-3.202482526209646352e+01
8.069999999999029683e+01	-3.214274381854678353e+01
8.079999999999029114e+01	-3.226107460795983428e+01
8.089999999999028546e+01	-3.237980848501707243e+01
8.099999999999027978e+01	-3.249893581559685174e+01
8.109999999999027409e+01	-3.261844645617357230e+01
8.119999999999026841e+01	-3.273832973256113377e+01
8.129999999999026272e+01	-3.285857441800227718e+01
8.139999999999025704e+01	-3.297916871059285882e+01
8.149999999999025135e+01	-3.310010021004266889e+01
8.159999999999024567e+01	-3.322135589377271714e+01
8.169999999999023998e+01	-3.334292209234842375e+01
8.179999999999023430e+01	-3.346478446425639675e+01
8.189999999999022862e+01	-3.358692797003056540e+01
8.199999999999022293e+01	-3.370933684573997624e+01
8.209999999999021725e+01	-3.383199457585062930e+01
8.219999999999021156e+01	-3.395488386548264259e+01
8.229999999999020588e+01	-3.407798661208249769e+01
8.239999999999020019e+01	-3.420128387653916491e+01
8.249999999999019451e+01	-3.432475585377625293e+01
8.259999999999018883e+01	-3.444838184285660532e+01
8.269999999999018314e+01	-3.457214021664651682e+01
8.279999999999017746e+01	-3.469600839108502299e+01
8.289999999999017177e+01	-3.481996279411987416e+01
8.299999999999016609e+01	-3.494397883437159180e+01
8.309999999999016040e+01	-3.506803086960150040e+01
8.319999999999015472e+01	-3.519209217506033838e+01
8.329999999999014904e+01	-3.531613491181309428e+01
8.339999999999014335e+01	-3.544013009513489010e+01
8.349999999999013767e+01	-3.556404756309359527e+01
8.359999999999013198e+01	-3.568785594543398787e+01
8.369999999999012630e+01	-3.581152263289983750e+01
8.379999999999012061e+01	-3.593501374713885355e+01
8.389999999999011493e+01	-3.605829411134079976e+01
8.399999999999010925e+01	-3.618132722178815186e+01
8.409999999999010356e+01	-3.630407522049046776e+01
8.419999999999009788e+01	-3.642649886910807311e+01
8.429999999999009219e+01	-3.654855752437065775e+01
8.439999999999008651e+01	-3.667020911521372284e+01
8.449999999999008082e+01	-3.679141012187462678e+01
8.459999999999007514e+01	-3.691211555720127535e+01
8.469999999999006945e+01	-3.703227895043513485e+01
8.479999999999006377e+01	-3.715185233375419216e+01
8.489999999999005809e+01	-3.727078623186896777e+01
8.499999999999005240e+01	-3.738902965497513264e+01
8.509999999999004672e+01	-3.750653009538395821e+01
8.519999999999004103e+01	-3.762323352815973010e+01
8.529999999999003535e+01	-3.773908441610260667e+01
8.539999999999002966e+01	-3.785402571941903460e+01
8.549999999999002398e+01	-3.796799891043861663e+01
8.559999999999001830e+01	-3.808094399373015193e+01
8.569999999999001261e+01	-3.819279953197033706e+01
8.579999999999000693e+01	-3.830350267792689323e+01
8.589999999999000124e+01	-3.841298921290038493e+01
8.599999999998999556e+01	-3.852119359196777992e+01
8.609999999998998987e+01	-3.862804899636076073e+01
8.619999999998998419e+01	-3.873348739328358192e+01
8.629999999998997851e+01	-3.883743960346887292e+01
8.639999999998997282e+01	-3.893983537672869488e+01
8.649999999998996714e+01	-3.904060347574463208e+01
8.659999999998996145e+01	-3.913967176828026595e+01
8.669999999998995577e+01	-3.923696732798475040e+01
8.679999999998995008e+01	-3.933241654388443465e+01
8.689999999998994440e+01	-3.942594523861724554e+01
8.699999999998993871e+01	-3.951747879541365194e+01
8.709999999998993303e+01	-3.960694229373883957e+01
8.719999999998992735e+01	-3.969426065347003885e+01
8.729999999998992166e+01	-3.977935878738814779e+01
8.739999999998991598e+01	-3.986216176168780834e+01
8.749999999998991029e+01	-3.994259496413754107e+01
8.759999999998990461e+01	-4.002058427942068164e+01
8.769999999998989892e+01	-4.009605627111162107e+01
8.779999999998989324e+01	-4.016893836964442954e+01
8.789999999998988756e+01	-4.023915906554840660e+01
8.799999999998988187e+01	-4.030664810713150814e+01
8.809999999998987619e+01	-4.037133670170958055e+01
8.819999999998987050e+01	-4.043315771939838044e+01
8.829999999998986482e+01	-4.049204589840148572e+01
8.839999999998985913e+01	-4.054793805066654500e+01
8.849999999998985345e+01	-4.060077326671592601e+01
8.859999999998984777e+01	-4.065049311840112978e+01
8.869999999998984208e+01	-4.069704185829883158e+01
8.879999999998983640e+01	-4.074036661442356433e+01
8.889999999998983071e+01	-4.078041757893043950e+01
8.899999999998982503e+01	-4.081714818946856838e+01
8.909999999998981934e+01	-4.085051530186426305e+01
8.919999999998981366e+01	-4.088047935284048862e+01
8.929999999998980797e+01	-4.090700451152437722e+01
8.939999999998980229e+01	-4.093005881855171424e+01
8.949999999998979661e+01	-4.094961431166453281e+01
8.959999999998979092e+01	-4.096564713676480096e+01
8.969999999998978524e+01	-4.097813764352871146e+01
8.979999999998977955e+01	-4.098707046475794158e+01
8.989999999998977387e+01	-4.099243457882182184e+01
